id_Parroquia,nombre,cabecera,Id_Canton,id_direccion
"9278,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9279,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9280,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9281,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9282,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9283,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9284,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9285,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9286,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9287,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9288,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9289,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9290,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9291,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9292,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9293,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9294,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9295,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9296,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9297,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9298,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9299,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9300,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9301,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9302,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9303,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9304,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9305,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9306,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9307,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9308,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9309,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9310,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9311,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9312,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9313,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9314,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9315,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9316,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9317,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9318,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9319,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9320,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9321,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9322,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9323,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9324,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9325,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9326,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9327,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9328,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9329,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9330,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9331,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9332,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9333,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9334,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9335,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9336,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9337,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9338,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9339,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9340,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9341,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9342,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9343,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9344,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9345,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9346,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9347,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9348,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9349,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9350,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9351,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9352,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9353,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9354,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9355,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9356,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9357,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9358,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9359,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9360,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9361,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9362,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9363,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9364,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9365,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9366,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9367,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9368,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9369,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9370,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9371,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9372,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9373,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9374,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9375,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9376,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9377,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9378,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9379,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9380,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9381,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9382,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9383,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9384,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9385,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9386,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9387,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9388,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9389,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9390,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9391,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9392,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9393,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9394,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9395,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9396,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9397,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9398,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9399,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9400,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9401,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9402,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9403,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9404,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9405,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9406,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9407,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9408,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9409,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9410,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9411,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9412,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9413,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9414,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9415,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9416,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9417,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9418,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9419,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9420,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9421,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9422,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9423,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9424,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9425,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9426,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9427,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9428,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9429,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9430,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9431,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9432,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9433,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9434,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9435,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9436,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9437,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9438,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9439,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9440,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9441,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9442,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9443,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9444,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9445,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9446,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9447,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9448,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9449,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9450,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9451,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9452,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9453,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9454,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9455,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9456,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9457,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9458,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9459,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9460,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9461,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9462,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9463,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9464,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9465,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9466,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9467,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9468,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9469,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9470,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9471,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9472,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9473,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9474,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9475,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9476,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9477,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9478,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9479,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9480,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9481,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9482,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
"9483,""PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",136,74"
9484,EL PROGRESO,135,74
9485,EL PROGRESO,135,74
9486,EL PROGRESO,135,74
9487,EL PROGRESO,135,74
9488,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9489,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9490,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9491,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9492,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9493,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9494,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9495,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9496,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9497,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9498,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9499,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9500,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9501,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9502,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9503,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
9504,ISLA SANTA MARÍA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA),137,74
"9505,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9506,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9507,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9508,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9509,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9510,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9511,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9512,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9513,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9514,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9515,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9516,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9517,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9518,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9519,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9520,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9521,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9522,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9523,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9524,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9525,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9526,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9527,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9528,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9529,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9530,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9531,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9532,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9533,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9534,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9535,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9536,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9537,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9538,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9539,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9540,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9541,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9542,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
"9543,""PUERTO AYORA, CABECERA CANTONAL"",138,75"
